0,0.0249255
0.01,0.0250362
0.02,0.0254178
0.03,0.0264266
0.04,0.0280293
0.05,0.0308097
0.06,0.0349898
0.07,0.0409912
0.08,0.0487143
0.09,0.060174
0.1,0.0768134
